gtc	number_snps	ploidy	ploidy_type	sample_name	sample_plate	sample_well	cluster_file	snp_manifest	scan_date	autocall_date	autocall_version	number_normalization_transforms	number_x_controls	number_y_controls	scanner_name	pmt_green	pmt_red	scanner_software_version	scanner_username	call_rate	computed_gender	logr_deviation	gencall_score_10_percentile	dx	gencall_score_50_percentile	number_valid_calls	number_invalid_calls	number_intensity_only_or_zeroed_loci	p05_x	p50_x	p95_x	p05_y	p50_y	p95_y	sentrix_barcode
3998887010_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/4/2015 4:11:44 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	rybakbi	0.987683	F	0.229471	0.445317	0	0.887771	169995	2120	1547	163	3260	12725	83	2454	5155	3998887010
3998887010_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/4/2015 4:26:50 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	rybakbi	0.989600	M	0.217515	0.445317	0	0.888801	170325	1790	1547	176	3095	13817	95	2736	5806	3998887010
3998887010_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/4/2015 4:41:57 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	rybakbi	0.988554	M	0.210559	0.445317	0	0.887904	170145	1970	1547	203	3431	13901	96	3014	6333	3998887010
3998887025_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/14/2015 8:59:36 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.990977	M	0.218233	0.454101	0	0.889663	170562	1553	1547	227	4168	17392	167	3168	6343	3998887025
3998887025_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/14/2015 9:14:39 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.990779	M	0.220467	0.451115	0	0.889549	170528	1587	1547	219	3903	15990	182	2983	5971	3998887025
3998887025_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/14/2015 9:29:44 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.987032	F	0.252716	0.445317	0	0.887988	169883	2232	1547	205	3000	14217	177	2785	6030	3998887025
3998887025_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/14/2015 9:44:48 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.991000	F	0.234399	0.454036	0	0.889831	170566	1549	1547	280	4281	16794	235	3534	6941	3998887025
3998887025_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/14/2015 9:59:51 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.991035	M	0.230577	0.456084	0	0.890660	170572	1543	1547	301	3405	16206	284	3543	7215	3998887025
200950830022_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 2:24:30 AM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.992848	M	0.216893	0.459403	0	0.891247	170884	1231	1547	144	3642	12526	115	3549	7174	200950830022
200950830022_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 4:25:41 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.990134	M	0.312666	0.457123	0	0.890248	170417	1698	1547	157	3297	13680	128	3692	8238	200950830022
200950830022_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 4:40:50 AM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.991709	M	0.263071	0.459403	0	0.891349	170688	1427	1547	178	3601	14259	151	3938	8558	200950830022
200950830023_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 4:18:46 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.993284	F	0.356317	0.459403	0	0.891101	170959	1156	1547	115	3021	14429	78	4206	10475	200950830023
200950830023_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 4:33:55 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.993539	F	0.286231	0.459403	0	0.891372	171003	1112	1547	125	2874	11840	93	2919	6776	200950830023
200950830024_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 6:26:10 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.992337	M	0.228643	0.459403	0	0.891700	170796	1319	1547	138	3480	12626	104	3542	7322	200950830024
200950830024_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 6:41:15 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.990762	F	0.265477	0.455375	0	0.890557	170525	1590	1547	157	3446	12512	130	3257	6851	200950830024
200950830024_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 8:27:12 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.990576	F	0.243115	0.459403	0	0.891603	170493	1622	1547	147	3304	12417	119	3436	7446	200950830024
200950830024_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 8:42:21 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.987346	M	0.414424	0.454101	0	0.888893	169937	2178	1547	159	2937	15172	129	3373	8450	200950830024
200950830032_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 10:34:34 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.987880	M	0.276549	0.459403	0	0.890971	170029	2086	1547	227	3184	13189	135	3294	7724	200950830032
200950830032_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 10:49:37 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.978811	F	0.487495	0.445317	0	0.884838	168468	3647	1547	116	1989	10977	96	2410	6400	200950830032
200514100016_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/31/2016 1:42:37 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.992790	M	0.227721	0.459403	0	0.891074	170874	1241	1547	210	3352	14504	171	2833	6228	200514100016
200514100016_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/31/2016 1:57:46 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.978503	F	0.489882	0.445317	0	0.882556	168415	3700	1547	192	2551	15295	161	2579	6901	200514100016
200514100016_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/31/2016 3:43:45 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.992674	M	0.230814	0.459403	0	0.891377	170854	1261	1547	208	3508	14248	182	3252	7114	200514100016
200514100018_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/31/2016 5:51:12 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.967429	F	0.475974	0.444420	0	0.878741	166509	5606	1547	165	1649	11113	142	2672	7146	200514100018
200514100021_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/31/2016 7:58:37 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.990402	M	0.268214	0.454101	0	0.889703	170463	1652	1547	180	3287	13928	132	3310	7487	200514100021
200514100021_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/31/2016 9:59:51 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.991651	F	0.227041	0.454668	0	0.890259	170678	1437	1547	209	3895	14282	166	3998	8509	200514100021
200514100025_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/1/2016 10:48:35 AM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.988333	F	0.378142	0.456163	0	0.889313	170107	2008	1547	216	3409	16692	150	3923	10085	200514100025
200950830024_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 6:10:58 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.992331	F	0.217804	0.459403	0	0.892350	170795	1320	1547	131	2895	10045	118	2724	5533	200950830024
200950830024_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 8:12:03 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.989989	M	0.294707	0.459154	0	0.890729	170392	1723	1547	159	3174	12771	129	3294	6996	200950830024
200950830032_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 10:19:25 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.989286	F	0.282296	0.457697	0	0.890563	170271	1844	1547	153	3801	14989	110	4016	8600	200950830032
200514100016_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/31/2016 1:27:29 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.986492	F	0.410119	0.448191	0	0.888098	169790	2325	1547	159	2515	14593	124	2463	6317	200514100016
200514100016_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/31/2016 3:28:36 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.991854	F	0.264077	0.458308	0	0.890560	170713	1402	1547	200	3632	15491	159	3317	7425	200514100016
200514100018_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/31/2016 5:36:05 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.991047	M	0.268163	0.459403	0	0.891077	170574	1541	1547	240	3074	14019	212	3248	7481	200514100018
200514100021_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/31/2016 7:43:29 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.994341	M	0.188914	0.459403	0	0.891847	171141	974	1547	163	3502	12931	121	3127	6591	200514100021
200514100021_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/31/2016 9:44:37 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.990977	F	0.245756	0.454101	0	0.890194	170562	1553	1547	193	3447	14310	142	3893	8569	200514100021
200514100025_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/1/2016 10:33:26 AM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.981634	M	0.450844	0.445317	0	0.885307	168954	3161	1547	230	2772	15495	184	3348	8842	200514100025
200950830001_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/23/2016 3:57:05 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.994056	M	0.241118	0.459403	0	0.890825	171092	1023	1547	178	4411	16207	163	3846	8101	200950830001
200950830001_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/23/2016 4:12:13 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.986335	M	0.360480	0.445317	0	0.886595	169763	2352	1547	191	3238	15950	163	3935	8660	200950830001
200950830016_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/23/2016 6:04:29 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.994585	F	0.222482	0.459403	0	0.891661	171183	932	1547	135	3348	11478	125	2868	6006	200950830016
200950830016_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/23/2016 6:19:34 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.992400	M	0.307537	0.459403	0	0.890749	170807	1308	1547	150	3260	12667	125	3127	6845	200950830016
200950830016_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/23/2016 8:05:38 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.995329	M	0.198095	0.459403	0	0.892246	171311	804	1547	166	4399	13844	143	3891	7739	200950830016
200950830020_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/23/2016 10:12:59 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.991035	F	0.275247	0.455727	0	0.890541	170572	1543	1547	228	3560	14018	171	3293	7567	200950830020
200950830010_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/16/2016 3:25:32 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.994271	M	0.217836	0.459403	0	0.892313	171129	986	1547	202	4277	11922	212	3452	6495	200950830010
200950830011_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/16/2016 5:33:04 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.991802	F	0.229935	0.457954	0	0.891304	170704	1411	1547	149	3901	12342	123	3423	6806	200950830011
200950830011_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/16/2016 7:34:23 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.991314	F	0.265271	0.457471	0	0.890662	170620	1495	1547	147	3827	13376	122	4323	9079	200950830011
200950830019_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/17/2016 11:01:55 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.981297	M	0.341555	0.454101	0	0.889651	168896	3219	1547	206	2517	11605	127	2317	5837	200950830019
200950830019_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/18/2016 1:02:48 AM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.972193	F	0.464998	0.447803	0	0.889794	167329	4786	1547	205	3026	12974	92	2996	7458	200950830019
200950830001_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/23/2016 3:41:55 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.994870	M	0.223633	0.459403	0	0.892086	171232	883	1547	187	3739	15316	172	3511	7314	200950830001
200950830001_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/23/2016 5:27:56 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.995555	M	0.218853	0.459403	0	0.892829	171350	765	1547	196	3894	14920	180	3812	7675	200950830001
200950830001_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/23/2016 5:43:05 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.994219	M	0.243572	0.459403	0	0.892288	171120	995	1547	170	3540	17052	150	4487	9667	200950830001
200950830016_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/23/2016 7:35:22 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.993597	M	0.259349	0.459403	0	0.892158	171013	1102	1547	134	2831	12598	113	3034	6620	200950830016
200950830016_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/23/2016 7:50:29 PM	05/12/2023 6:29 PM	3.0.0	6	88	88	S327	478	564	3.5.49.29917	harrisac2	0.993911	M	0.240705	0.459403	0	0.892375	171067	1048	1547	157	2917	12840	135	3273	6897	200950830016
