idat	number_probes	number_mid_blocks	red_green	manifest_file	sentrix_barcode	chip_type	sentrix_position	opa	sample_name	description	sample_plate	sample_well	unknown1	unknown2	chip_type_guess	scan_date	scanner_data
6331337005_R06C02_Grn.idat	191668	191668	00 00 00 00		6331337005	BeadChip 12x1Q	R06C02								CanineHD	4/6/2012 9:50:25 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420007_R01C01_Grn.idat	191668	191668	00 00 00 00		6241420007	BeadChip 12x1Q	R01C01								CanineHD	4/9/2012 12:14:49 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420007_R03C02_Grn.idat	191668	191668	00 00 00 00		6241420007	BeadChip 12x1Q	R03C02								CanineHD	4/9/2012 12:28:55 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420029_R05C01_Grn.idat	191668	191668	00 00 00 00		6241420029	BeadChip 12x1Q	R05C01								CanineHD	4/7/2012 5:30:52 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337006_R01C01_Grn.idat	191668	191668	00 00 00 00		6331337006	BeadChip 12x1Q	R01C01								CanineHD	4/9/2012 11:51:20 AM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337006_R03C02_Grn.idat	191668	191668	00 00 00 00		6331337006	BeadChip 12x1Q	R03C02								CanineHD	4/9/2012 12:05:22 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273011_R05C01_Grn.idat	191668	191668	00 00 00 00		6331273011	BeadChip 12x1Q	R05C01								CanineHD	4/9/2012 11:58:04 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337002_R01C01_Grn.idat	191668	191668	00 00 00 00		6331337002	BeadChip 12x1Q	R01C01								CanineHD	4/6/2012 2:33:56 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337002_R03C02_Grn.idat	191668	191668	00 00 00 00		6331337002	BeadChip 12x1Q	R03C02								CanineHD	4/6/2012 2:48:20 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331409002_R05C01_Grn.idat	191668	191668	00 00 00 00		6331409002	BeadChip 12x1Q	R05C01								CanineHD	4/7/2012 5:36:51 AM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420009_R01C01_Grn.idat	191668	191668	00 00 00 00		6241420009	BeadChip 12x1Q	R01C01								CanineHD	4/6/2012 4:11:48 PM	sherlockID=N307|ScannerID=N307|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420009_R03C02_Grn.idat	191668	191668	00 00 00 00		6241420009	BeadChip 12x1Q	R03C02								CanineHD	4/6/2012 4:26:24 PM	sherlockID=N307|ScannerID=N307|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331409006_R05C01_Grn.idat	191668	191668	00 00 00 00		6331409006	BeadChip 12x1Q	R05C01								CanineHD	4/7/2012 5:55:01 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420007_R02C01_Grn.idat	191668	191668	00 00 00 00		6241420007	BeadChip 12x1Q	R02C01								CanineHD	4/9/2012 12:16:41 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420007_R04C02_Grn.idat	191668	191668	00 00 00 00		6241420007	BeadChip 12x1Q	R04C02								CanineHD	4/9/2012 12:30:39 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420029_R06C01_Grn.idat	191668	191668	00 00 00 00		6241420029	BeadChip 12x1Q	R06C01								CanineHD	4/7/2012 5:32:41 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337006_R02C01_Grn.idat	191668	191668	00 00 00 00		6331337006	BeadChip 12x1Q	R02C01								CanineHD	4/9/2012 11:53:04 AM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337006_R04C02_Grn.idat	191668	191668	00 00 00 00		6331337006	BeadChip 12x1Q	R04C02								CanineHD	4/9/2012 12:07:11 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273011_R06C01_Grn.idat	191668	191668	00 00 00 00		6331273011	BeadChip 12x1Q	R06C01								CanineHD	4/9/2012 11:59:43 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337002_R02C01_Grn.idat	191668	191668	00 00 00 00		6331337002	BeadChip 12x1Q	R02C01								CanineHD	4/6/2012 2:35:43 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337002_R04C02_Grn.idat	191668	191668	00 00 00 00		6331337002	BeadChip 12x1Q	R04C02								CanineHD	4/6/2012 2:50:07 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331409002_R06C01_Grn.idat	191668	191668	00 00 00 00		6331409002	BeadChip 12x1Q	R06C01								CanineHD	4/7/2012 5:38:35 AM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420009_R02C01_Grn.idat	191668	191668	00 00 00 00		6241420009	BeadChip 12x1Q	R02C01								CanineHD	4/6/2012 4:13:33 PM	sherlockID=N307|ScannerID=N307|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420009_R04C02_Grn.idat	191668	191668	00 00 00 00		6241420009	BeadChip 12x1Q	R04C02								CanineHD	4/6/2012 4:28:05 PM	sherlockID=N307|ScannerID=N307|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331409006_R06C01_Grn.idat	191668	191668	00 00 00 00		6331409006	BeadChip 12x1Q	R06C01								CanineHD	4/7/2012 5:56:46 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420007_R03C01_Grn.idat	191668	191668	00 00 00 00		6241420007	BeadChip 12x1Q	R03C01								CanineHD	4/9/2012 12:18:22 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420007_R05C02_Grn.idat	191668	191668	00 00 00 00		6241420007	BeadChip 12x1Q	R05C02								CanineHD	4/9/2012 12:32:27 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420029_R01C02_Grn.idat	191668	191668	00 00 00 00		6241420029	BeadChip 12x1Q	R01C02								CanineHD	4/7/2012 5:34:34 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337006_R03C01_Grn.idat	191668	191668	00 00 00 00		6331337006	BeadChip 12x1Q	R03C01								CanineHD	4/9/2012 11:54:45 AM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337006_R05C02_Grn.idat	191668	191668	00 00 00 00		6331337006	BeadChip 12x1Q	R05C02								CanineHD	4/9/2012 12:08:57 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273011_R01C02_Grn.idat	191668	191668	00 00 00 00		6331273011	BeadChip 12x1Q	R01C02								CanineHD	4/9/2012 12:01:40 PM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337002_R03C01_Grn.idat	191668	191668	00 00 00 00		6331337002	BeadChip 12x1Q	R03C01								CanineHD	4/6/2012 2:37:30 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337002_R05C02_Grn.idat	191668	191668	00 00 00 00		6331337002	BeadChip 12x1Q	R05C02								CanineHD	4/6/2012 2:51:58 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331409002_R01C02_Grn.idat	191668	191668	00 00 00 00		6331409002	BeadChip 12x1Q	R01C02								CanineHD	4/7/2012 5:40:20 AM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420009_R03C01_Grn.idat	191668	191668	00 00 00 00		6241420009	BeadChip 12x1Q	R03C01								CanineHD	4/6/2012 4:15:18 PM	sherlockID=N307|ScannerID=N307|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420009_R05C02_Grn.idat	191668	191668	00 00 00 00		6241420009	BeadChip 12x1Q	R05C02								CanineHD	4/6/2012 4:29:51 PM	sherlockID=N307|ScannerID=N307|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331409006_R01C02_Grn.idat	191668	191668	00 00 00 00		6331409006	BeadChip 12x1Q	R01C02								CanineHD	4/7/2012 5:58:34 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420007_R04C01_Grn.idat	191668	191668	00 00 00 00		6241420007	BeadChip 12x1Q	R04C01								CanineHD	4/9/2012 12:20:06 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420007_R06C02_Grn.idat	191668	191668	00 00 00 00		6241420007	BeadChip 12x1Q	R06C02								CanineHD	4/9/2012 12:34:15 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420029_R02C02_Grn.idat	191668	191668	00 00 00 00		6241420029	BeadChip 12x1Q	R02C02								CanineHD	4/7/2012 5:36:21 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337006_R04C01_Grn.idat	191668	191668	00 00 00 00		6331337006	BeadChip 12x1Q	R04C01								CanineHD	4/9/2012 11:56:27 AM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337006_R06C02_Grn.idat	191668	191668	00 00 00 00		6331337006	BeadChip 12x1Q	R06C02								CanineHD	4/9/2012 12:10:39 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273011_R02C02_Grn.idat	191668	191668	00 00 00 00		6331273011	BeadChip 12x1Q	R02C02								CanineHD	4/9/2012 12:03:27 PM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337002_R04C01_Grn.idat	191668	191668	00 00 00 00		6331337002	BeadChip 12x1Q	R04C01								CanineHD	4/6/2012 2:39:25 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337002_R06C02_Grn.idat	191668	191668	00 00 00 00		6331337002	BeadChip 12x1Q	R06C02								CanineHD	4/6/2012 2:55:23 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331409002_R02C02_Grn.idat	191668	191668	00 00 00 00		6331409002	BeadChip 12x1Q	R02C02								CanineHD	4/7/2012 5:42:04 AM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420009_R04C01_Grn.idat	191668	191668	00 00 00 00		6241420009	BeadChip 12x1Q	R04C01								CanineHD	4/6/2012 4:17:02 PM	sherlockID=N307|ScannerID=N307|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420009_R06C02_Grn.idat	191668	191668	00 00 00 00		6241420009	BeadChip 12x1Q	R06C02								CanineHD	4/6/2012 4:31:34 PM	sherlockID=N307|ScannerID=N307|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331409006_R02C02_Grn.idat	191668	191668	00 00 00 00		6331409006	BeadChip 12x1Q	R02C02								CanineHD	4/7/2012 6:00:24 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420007_R05C01_Grn.idat	191668	191668	00 00 00 00		6241420007	BeadChip 12x1Q	R05C01								CanineHD	4/9/2012 12:21:47 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420029_R01C01_Grn.idat	191668	191668	00 00 00 00		6241420029	BeadChip 12x1Q	R01C01								CanineHD	4/7/2012 5:23:47 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420029_R03C02_Grn.idat	191668	191668	00 00 00 00		6241420029	BeadChip 12x1Q	R03C02								CanineHD	4/7/2012 5:38:25 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337006_R05C01_Grn.idat	191668	191668	00 00 00 00		6331337006	BeadChip 12x1Q	R05C01								CanineHD	4/9/2012 11:58:23 AM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273011_R01C01_Grn.idat	191668	191668	00 00 00 00		6331273011	BeadChip 12x1Q	R01C01								CanineHD	4/9/2012 12:12:59 PM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273011_R03C02_Grn.idat	191668	191668	00 00 00 00		6331273011	BeadChip 12x1Q	R03C02								CanineHD	4/9/2012 12:05:08 PM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337002_R05C01_Grn.idat	191668	191668	00 00 00 00		6331337002	BeadChip 12x1Q	R05C01								CanineHD	4/6/2012 2:41:08 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331409002_R01C01_Grn.idat	191668	191668	00 00 00 00		6331409002	BeadChip 12x1Q	R01C01								CanineHD	4/7/2012 5:29:59 AM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331409002_R03C02_Grn.idat	191668	191668	00 00 00 00		6331409002	BeadChip 12x1Q	R03C02								CanineHD	4/7/2012 5:43:52 AM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331409006_R01C01_Grn.idat	191668	191668	00 00 00 00		6331409006	BeadChip 12x1Q	R01C01								CanineHD	4/7/2012 5:47:39 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331409006_R03C02_Grn.idat	191668	191668	00 00 00 00		6331409006	BeadChip 12x1Q	R03C02								CanineHD	4/7/2012 6:02:08 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420007_R06C01_Grn.idat	191668	191668	00 00 00 00		6241420007	BeadChip 12x1Q	R06C01								CanineHD	4/9/2012 12:23:33 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420029_R02C01_Grn.idat	191668	191668	00 00 00 00		6241420029	BeadChip 12x1Q	R02C01								CanineHD	4/7/2012 5:25:30 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420029_R04C02_Grn.idat	191668	191668	00 00 00 00		6241420029	BeadChip 12x1Q	R04C02								CanineHD	4/7/2012 5:40:07 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337006_R06C01_Grn.idat	191668	191668	00 00 00 00		6331337006	BeadChip 12x1Q	R06C01								CanineHD	4/9/2012 12:00:04 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273011_R02C01_Grn.idat	191668	191668	00 00 00 00		6331273011	BeadChip 12x1Q	R02C01								CanineHD	4/9/2012 11:52:36 AM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273011_R04C02_Grn.idat	191668	191668	00 00 00 00		6331273011	BeadChip 12x1Q	R04C02								CanineHD	4/9/2012 12:06:53 PM	sherlockID=N296|ScannerID=N296|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337002_R06C01_Grn.idat	191668	191668	00 00 00 00		6331337002	BeadChip 12x1Q	R06C01								CanineHD	4/6/2012 2:42:53 PM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331409002_R02C01_Grn.idat	191668	191668	00 00 00 00		6331409002	BeadChip 12x1Q	R02C01								CanineHD	4/7/2012 5:31:44 AM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331409002_R04C02_Grn.idat	191668	191668	00 00 00 00		6331409002	BeadChip 12x1Q	R04C02								CanineHD	4/7/2012 5:45:34 AM	sherlockID=N370|ScannerID=N370|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6241420009_R06C01_Grn.idat	191668	191668	00 00 00 00		6241420009	BeadChip 12x1Q	R06C01								CanineHD	4/6/2012 4:20:46 PM	sherlockID=N307|ScannerID=N307|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273004_R05C01_Grn.idat	191668	191668	00 00 00 00		6331273004	BeadChip 12x1Q	R05C01								CanineHD	4/6/2012 7:23:00 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273001_R01C01_Grn.idat	191668	191668	00 00 00 00		6331273001	BeadChip 12x1Q	R01C01								CanineHD	4/6/2012 7:40:29 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273001_R03C02_Grn.idat	191668	191668	00 00 00 00		6331273001	BeadChip 12x1Q	R03C02								CanineHD	4/6/2012 7:55:38 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273010_R05C01_Grn.idat	191668	191668	00 00 00 00		6331273010	BeadChip 12x1Q	R05C01								CanineHD	4/6/2012 8:36:21 PM	sherlockID=N307|ScannerID=N307|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337004_R01C01_Grn.idat	191668	191668	00 00 00 00		6331337004	BeadChip 12x1Q	R01C01								CanineHD	4/6/2012 9:54:26 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337004_R03C02_Grn.idat	191668	191668	00 00 00 00		6331337004	BeadChip 12x1Q	R03C02								CanineHD	4/6/2012 10:09:16 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337012_R05C01_Grn.idat	191668	191668	00 00 00 00		6331337012	BeadChip 12x1Q	R05C01								CanineHD	4/6/2012 9:23:49 PM	sherlockID=N307|ScannerID=N307|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337005_R01C01_Grn.idat	191668	191668	00 00 00 00		6331337005	BeadChip 12x1Q	R01C01								CanineHD	4/6/2012 9:29:48 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337005_R03C02_Grn.idat	191668	191668	00 00 00 00		6331337005	BeadChip 12x1Q	R03C02								CanineHD	4/6/2012 9:44:53 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337003_R06C01_Grn.idat	191668	191668	00 00 00 00		6331337003	BeadChip 12x1Q	R06C01								CanineHD	4/6/2012 9:14:48 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337001_R02C01_Grn.idat	191668	191668	00 00 00 00		6331337001	BeadChip 12x1Q	R02C01								CanineHD	4/6/2012 8:07:12 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337001_R04C02_Grn.idat	191668	191668	00 00 00 00		6331337001	BeadChip 12x1Q	R04C02								CanineHD	4/6/2012 8:22:07 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273004_R06C01_Grn.idat	191668	191668	00 00 00 00		6331273004	BeadChip 12x1Q	R06C01								CanineHD	4/6/2012 7:24:49 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273001_R02C01_Grn.idat	191668	191668	00 00 00 00		6331273001	BeadChip 12x1Q	R02C01								CanineHD	4/6/2012 7:42:20 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273001_R04C02_Grn.idat	191668	191668	00 00 00 00		6331273001	BeadChip 12x1Q	R04C02								CanineHD	4/6/2012 7:57:33 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331273010_R06C01_Grn.idat	191668	191668	00 00 00 00		6331273010	BeadChip 12x1Q	R06C01								CanineHD	4/6/2012 8:38:07 PM	sherlockID=N307|ScannerID=N307|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337004_R02C01_Grn.idat	191668	191668	00 00 00 00		6331337004	BeadChip 12x1Q	R02C01								CanineHD	4/6/2012 9:56:21 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337004_R04C02_Grn.idat	191668	191668	00 00 00 00		6331337004	BeadChip 12x1Q	R04C02								CanineHD	4/6/2012 10:11:06 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337012_R06C01_Grn.idat	191668	191668	00 00 00 00		6331337012	BeadChip 12x1Q	R06C01								CanineHD	4/6/2012 9:25:42 PM	sherlockID=N307|ScannerID=N307|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
6331337005_R02C01_Grn.idat	191668	191668	00 00 00 00		6331337005	BeadChip 12x1Q	R02C01								CanineHD	4/6/2012 9:32:05 PM	sherlockID=N104 (x64)|ScannerID=N104 (x64)|Username=gtsill|FPGAVersion=4.0.20|SoftwareAppication=iScan Control Software|SoftwareVersion=3.3.28
